34.0
18.0
18.0
18.0
18.0
16.0
16.0
40.0
10.0
16.0
9.0
10.0
10.0
9.0
17.0
13.0
10.0
23.0
38.0
20.0
39.0
13.0
37.0
21.0
31.0
54.0
46.0
65.0
