14.0
52.0
12.0
12.0
14.0
31.0
16.0
72.0
61.0
17.0
38.0
51.0
22.0
45.0
44.0
24.0
32.0
35.0
34.0
24.0
39.0
36.0
9.0
21.0
9.0
13.0
10.0
28.0
35.0
33.0
60.0
45.0
28.0
26.0
24.0
20.0
31.0
17.0
42.0
22.0
42.0
31.0
35.0
46.0
75.0
36.0
38.0
53.0
72.0
24.0
36.0
64.0
37.0
47.0
12.0
101.0
64.0
25.0
41.0
34.0
38.0
52.0
45.0
42.0
17.0
10.0
25.0
13.0
95.0
31.0
12.0
9.0
58.0
68.0
39.0
33.0
41.0
33.0
42.0
35.0
56.0
76.0
76.0
36.0
100.0
64.0
27.0
82.0
87.0
74.0
10.0
269.0
439.0
105.0
11.0
10.0
14.0
103.0
61.0
28.0
25.0
30.0
25.0
24.0
45.0
31.0
110.0
133.0
500.0
40.0
28.0
9.0
500.0
33.0
33.0
