47.0
37.0
83.0
37.0
87.0
49.0
146.0
42.0
45.0
49.0
42.0
198.0
70.0
81.0
46.0
46.0
47.0
91.0
38.0
43.0
37.0
46.0
43.0
42.0
367.0
41.0
31.0
46.0
34.0
500.0
380.0
48.0
177.0
500.0
53.0
