20.0
27.0
13.0
23.0
16.0
14.0
13.0
21.0
13.0
11.0
10.0
17.0
37.0
17.0
10.0
9.0
30.0
26.0
21.0
24.0
14.0
8.0
39.0
11.0
20.0
15.0
11.0
23.0
24.0
18.0
9.0
14.0
20.0
35.0
13.0
36.0
65.0
83.0
13.0
64.0
66.0
148.0
49.0
49.0
246.0
105.0
176.0
208.0
