67.0
15.0
14.0
11.0
17.0
20.0
13.0
8.0
20.0
10.0
10.0
10.0
9.0
9.0
11.0
10.0
10.0
14.0
15.0
10.0
12.0
21.0
12.0
10.0
14.0
21.0
19.0
12.0
13.0
10.0
11.0
15.0
23.0
18.0
23.0
25.0
25.0
40.0
19.0
110.0
25.0
62.0
48.0
29.0
21.0
36.0
45.0
61.0
128.0
340.0
500.0
